0.0022735208622583244
1.323929125	103.891727
1.325227018	103.8994002
1.325277718	103.8982031
1.325981655	103.8996734
1.32598214	103.9015132
1.32615026	103.9005275
1.326460633	103.902007
1.326853923	103.8925564
1.32717744	103.9038015
1.32756438	103.904805
1.327823875	103.8948354
1.327869553	103.890805
1.328258555	103.8959716
1.328294349	103.9042044
1.32845731	103.9032746
1.328820768	103.894303
1.32883553	103.8974002
1.329429595	103.9027868
1.329540236	103.9034039
1.329974629	103.8992267
1.330194979	103.8913613
1.330870634	103.8940421
1.331185096	103.9020986
1.331979423	103.8953827
1.332929703	103.8941077
1.333512395	103.8917936
1.335814984	103.8968215
