0.00693087109771964
1.307827368	103.8847638
1.308112642	103.8826938
1.308518971	103.8877931
1.309416071	103.8839001
1.310775434	103.8773391
1.311647735	103.8850599
1.311956427	103.8811221
1.312002188	103.8829573
1.312359967	103.8767482
1.312778023	103.8876516
1.31319096	103.8776823
1.313220036	103.8757761
1.313937609	103.8807076
1.31438696	103.8854483
1.314932103	103.890267
1.316235211	103.8768812
1.316348904	103.8859415
1.316441188	103.882964
1.316692823	103.8897436
1.317000196	103.8759946
1.317443878	103.8863737
1.317521438	103.8914757
1.317558643	103.8804781
1.317577856	103.8787859
1.317930179	103.8853145
1.318755323	103.8882716
1.319263881	103.8767682
1.319392918	103.8844399
1.319482268	103.8872342
1.320068866	103.8828181
1.320966199	103.8841674
1.320977685	103.8876504
1.321114034	103.8861086
