0.004876543473212288
1.32585915	103.7245157
1.327076707	103.7207086
1.327124568	103.7217778
1.32789041	103.7217888
1.328055097	103.7244655
1.328460311	103.7232878
1.328960825	103.7222796
1.3301764	103.7222343
1.331073065	103.7230061
1.332373937	103.7229194
1.333236534	103.7208424
1.333321401	103.7222886
1.333670814	103.7246596
1.333691422	103.7212664
1.333885581	103.7236884
1.335042029	103.720268
1.335096949	103.7230732
1.335603234	103.7245347
1.335763043	103.7226688
1.335985469	103.723866
1.336248002	103.719859
1.336480935	103.7213011
1.337141753	103.7204761
1.337332246	103.721601
1.337667461	103.7241548
1.337699664	103.7227903
1.338139429	103.7219138
1.338573457	103.7208358
1.338671624	103.719137
1.339377325	103.7174387
1.339404321	103.7229073
1.340017845	103.7191827
1.340222188	103.7221514
1.340236567	103.7208852
1.340475094	103.716756
1.340609942	103.7197823
1.34133454	103.7171583
1.342006358	103.7208987
1.342657402	103.7181748
