1.416941992	103.8159729
1.416941993	103.8159729
1.419617096	103.8210953
1.419617096	103.8210953
1.419617096	103.8210953
1.419617096	103.8210953
1.419617096	103.8210953
1.419617096	103.8210953
1.419617096	103.8210953
1.419617096	103.8210953
1.419617096	103.8210953
1.422191265	103.8231166
1.422222215	103.8230669
1.422799222	103.7963951
1.430334726	103.8255236
1.430334726	103.8255236
1.430334726	103.8255236
1.430334726	103.8255236
1.430334726	103.8255236
1.430334726	103.8255236
1.430334726	103.8255236
1.430334726	103.8255236
1.430334727	103.8255236
1.43436147	103.8223361
1.434835967	103.8255632
